model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote
SVC,overall,"{'kernel': 'poly', 'C': 1, 'degree': 2, 'random_state': 42}",BD50,79,64,294,7,444,86,358,79,64,294,7,444,86,358,0.2117962466487935,0.9186046511627908,0.3442265795206972,0.322072072072072,0.2117962466487935,0.9186046511627908,0.3442265795206972,0.322072072072072,0.548240587314738,0.548240587314738,0.0,0.0,0.0,0.0,0.0,exp116-BD50-feature-set4-SMOTE,True
SVC,overall,"{'C': 1, 'degree': 2, 'kernel': 'sigmoid', 'random_state': 42}",BD50,54,199,159,32,444,86,358,54,199,159,32,444,86,358,0.2535211267605634,0.627906976744186,0.3612040133779264,0.5698198198198198,0.2535211267605634,0.627906976744186,0.3612040133779264,0.5698198198198198,0.5920061216975052,0.5920061216975052,0.0,0.0,0.0,0.0,0.0,exp116-BD50-feature-set4-SMOTE,True
SVC,overall,"{'C': 1, 'degree': 2, 'random_state': 42, 'kernel': 'rbf'}",BD50,64,140,218,22,444,86,358,64,140,218,22,444,86,358,0.226950354609929,0.7441860465116279,0.3478260869565217,0.4594594594594595,0.226950354609929,0.7441860465116279,0.3478260869565217,0.4594594594594595,0.5668795452453281,0.5668795452453281,0.0,0.0,0.0,0.0,0.0,exp116-BD50-feature-set4-SMOTE,True
SVC,overall,"{'C': 0.1, 'kernel': 'poly', 'degree': 4, 'random_state': 42}",BD50,81,53,305,5,444,86,358,81,53,305,5,444,86,358,0.2098445595854922,0.9418604651162792,0.3432203389830509,0.3018018018018018,0.2098445595854922,0.9418604651162792,0.3432203389830509,0.3018018018018018,0.5446883917886403,0.5446883917886403,0.0,0.0,0.0,0.0,0.0,exp116-BD50-feature-set4-SMOTE,True
SVC,overall,"{'C': 10, 'kernel': 'poly', 'degree': 2, 'random_state': 42}",BD50,51,195,163,35,444,86,358,51,195,163,35,444,86,358,0.2383177570093458,0.5930232558139535,0.34,0.5540540540540541,0.2383177570093458,0.5930232558139535,0.34,0.5540540540540541,0.5686470127957287,0.5686470127957287,0.0,0.0,0.0,0.0,0.0,exp116-BD50-feature-set4-SMOTE,True
knn_classifier,overall,"{'n_neighbors': 15, 'metric': 'manhattan', 'weights': 'uniform'}",BD50,56,190,168,30,444,86,358,56,190,168,30,444,86,358,0.25,0.6511627906976745,0.3612903225806452,0.5540540540540541,0.25,0.6511627906976745,0.3612903225806452,0.5540540540540541,0.5913295130258676,0.5913295130258676,0.0,0.0,0.0,0.0,0.0,exp116-BD50-feature-set4-SMOTE,True
knn_classifier,overall,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'uniform'}",BD50,52,215,143,34,444,86,358,52,215,143,34,444,86,358,0.2666666666666666,0.6046511627906976,0.3701067615658363,0.6013513513513513,0.2666666666666666,0.6046511627906976,0.3701067615658363,0.6013513513513513,0.6039860075485594,0.6039860075485594,0.0,0.0,0.0,0.0,0.0,exp116-BD50-feature-set4-SMOTE,True
logistic_regression,overall,"{'C': 0.1, 'penalty': 'l1', 'solver': 'liblinear', 'random_state': 42}",BD50,39,267,91,47,444,86,358,39,273,85,47,444,86,358,0.3,0.4534883720930232,0.3611111111111111,0.6891891891891891,0.314516129032258,0.4534883720930232,0.3714285714285714,0.7027027027027027,0.5999332596888521,0.6083644020988677,0.014516129032258,0.0,0.0103174603174603,0.0135135135135135,0.0084311424100155,exp116-BD50-feature-set4-SMOTE,True
logistic_regression,overall,"{'C': 0.1, 'solver': 'liblinear', 'penalty': 'l2', 'random_state': 42}",BD50,35,286,72,51,444,86,358,34,290,68,52,444,86,358,0.3271028037383177,0.4069767441860465,0.3626943005181347,0.722972972972973,0.3333333333333333,0.3953488372093023,0.3617021276595744,0.7297297297297297,0.6030079167817363,0.6027006812114517,0.0062305295950155,-0.0116279069767442,-0.0009921728585602,0.0067567567567566,-0.0003072355702845,exp116-BD50-feature-set4-SMOTE,True
logistic_regression,overall,"{'C': 10, 'penalty': 'l1', 'solver': 'liblinear', 'random_state': 42}",BD50,29,300,58,57,444,86,358,29,298,60,57,444,86,358,0.3333333333333333,0.3372093023255814,0.3352601156069364,0.740990990990991,0.3258426966292135,0.3372093023255814,0.3314285714285714,0.7364864864864865,0.5878900856117094,0.5850731842032587,-0.0074906367041198,0.0,-0.003831544178365,-0.0045045045045044,-0.0028169014084507,exp116-BD50-feature-set4-SMOTE,True
